Tech #,Technology,Technology subcategory,Technology type,Units,Region,Country,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,Indicator
1,Robotics & Smart Machines,Milking robots,Hardware,Units,Rest of the world,Rest of the world,22396.201245747558,28451.455886448846,36037.506543303476,45476.653244676585,57122.148916117185,71346.64903877844,88497.11005625314,108865.84047050987,132632.17541536214,159801.2511284111,190145.80705748982,207544.114118057,244048.61767468686,285084.5143734818,330556.2158765477,380147.36229066394,433301.9066784804,489231.163307822,546951.400748661,605350.2919317822,663273.4681551538,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Austria,409.60708861654933,513.086501903276,639.2816956922155,791.3060465468357,971.7286469690727,1182.1844377843438,1368.0950645762866,1578.4174308444701,1814.8169718576066,2078.59544206229,2370.5384903728577,2690.7576934047856,3038.54221481762,3412.2393412368756,3809.185108805521,4225.704715635282,4657.196518662622,5098.303246088326,5543.16106582277,5985.70400539598,6419.991136822118,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Belgium,1528.128868345311,1913.4931392659496,2387.201211622711,2964.590194520209,3661.035888602795,4490.915979588668,5297.055743945036,6228.0538171471,7295.915621736058,8511.188862145123,9881.935387644073,11412.569438321532,13102.659406244988,14945.839233683397,16929.013711661406,19032.052357551853,21228.133700218106,23484.819157267346,25765.812797014107,28033.22754758345,30250.06827185436,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Bulgaria,292.70006609028286,347.7407398586956,413.12312314690683,490.7867551102762,583.0333941230729,692.6812193213489,821.3837522600352,970.6853917187623,1142.615054856155,1338.934888866914,1560.9518443973518,1809.3057868461765,2083.7539954463828,2382.981491857136,2704.4735031683254,3044.486898802438,3398.1486299612075,3759.690366832038,4122.802721070375,4481.066350821842,4828.399096213963,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Croatia,604.2787008692784,735.8359754227465,892.9791038402884,1079.2313258403892,1297.9345693397024,1552.101508810683,1795.9088039017806,2071.695818055437,2381.6427969918677,2727.454950763814,3110.1634313986415,3529.9190240545663,3985.798296019008,4475.647271153891,4995.990274436815,5542.029648738519,6107.754413693826,6686.162741700775,7269.586233450209,7850.086840883047,8419.88408863982,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Cyprus,158.72047970634335,186.68911873244002,219.34243663396637,257.3695646895862,301.5240732036672,352.6596978521601,407.48879361938185,469.2954630042946,538.4825486875601,615.3281874507311,699.9424687030764,792.2249127374068,891.8276849059977,998.1302875797907,1110.2314759485996,1226.9630077353004,1346.9274640300978,1468.5590189092832,1590.2023104983473,1710.2013400752562,1826.9884434787211,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Czechia,617.4727621642975,764.9905653162923,943.9750609825919,1159.1766275926425,1415.08684483884,1715.5433636551215,1999.7281442452652,2323.903411991319,2691.2986294143407,3104.618577243687,3565.7662665067323,4075.5429241742822,4633.351242964277,5236.937896332728,5882.217890125782,6563.223447561848,7272.211177728499,7999.9425291447915,8736.126220844742,9469.982823066337,10190.868134774972,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Denmark,1213.5153122001873,1523.9243704984988,1906.4169778727428,2373.593426340465,2938.011735498422,3611.3228022639078,4255.590896542702,5000.95723279157,5858.168987786236,6837.287175505778,7946.946987754606,9193.475042421958,10579.911961167645,12105.026563051739,13762.445761313485,15540.05125822968,17419.79730811538,19378.07203593828,21386.654642494315,23414.22144742438,25428.247404899234,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Estonia,71.81849624049715,85.83759589137232,102.25780014014403,121.34856293684592,143.35148704812414,168.47475852784916,192.25448598877827,218.7394821328685,248.05305199330286,280.2728878689771,315.4180904798329,353.4368060978887,394.1958088369984,437.473516259075,482.95788933709264,530.2503742677463,578.8764784986104,628.3027879505428,677.9593489404284,727.265529259708,775.6569173371323,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Finland,573.3346040006959,701.7326895722009,855.4840454394338,1037.9336619081992,1252.0880940696857,1500.4337212371352,1731.3594916549089,1991.994335528913,2284.3385343906916,2609.973704196866,2969.888569404444,3364.2975991682656,3792.468854815457,4252.581940156445,4741.639384869225,5255.453686403533,5788.726560892865,6335.22663774804,6888.058146310875,7439.998669125981,7983.872093127317,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,France,3977.1454095343324,5129.997506138171,6591.537458373844,8427.816622402885,10708.661889409485,13502.944795563393,16212.700533211695,19416.336259777785,23182.738452674184,27581.753810693215,32680.364130577145,38537.53774338181,45197.82458845121,52684.0382538177,60989.725105495636,70072.49396929501,79849.5537620484,90196.83318522768,100952.7110234432,111926.64235043523,122911.95910661948,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Germany,3433.6018282507007,4419.506731617531,5664.198266357409,7220.029914260883,9140.4248407396,11475.208787556858,13671.974185847503,16251.263903787562,19264.363295448584,22763.446149243464,26799.053702627418,31416.708948369047,36652.68626856723,42529.11250257764,49048.78246681968,56190.300688770956,63904.35462983819,72112.00369654341,80705.75389237532,89553.83854481723,98507.57481779029,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Greece,2369.4740574340244,2956.928346380379,3676.8539155365124,4551.9227239056245,5604.90527128503,6857.251129998119,29274.479482799576,32567.788932733474,35918.934490466345,39270.080048199205,42563.38949813311,17307.82505086746,48768.152531536936,51596.07144348017,54202.693118977935,56572.957204481616,58701.85180541636,60592.859140716246,62256.07901045391,63706.3099202443,64961.28908394795,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Hungary,510.94726226002365,635.9574078915919,788.7727093116285,974.0750803043168,1196.5536459363295,1460.6478270105406,1717.6088631269945,2013.611765339183,2352.3571874270015,2737.116818012143,3170.431122678984,3653.766974442055,4187.161946355362,4768.895857927071,5395.24137488902,6060.349540301542,6756.3187069074565,7473.4742139965665,8200.853142979231,8926.850261469523,9639.947938845698,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Ireland,1733.6308092148822,2150.9526694797005,2658.6866323538748,3271.106731900113,4002.0421867210816,4863.974452343616,5690.606555338333,6636.426971419736,7711.22505986978,8923.112603013593,10277.63257403027,11776.798353952368,13418.154144959854,15193.980234588007,17090.787046417376,19089.23812474091,21164.605675758023,23287.79207623747,25426.857209567726,27548.895773810378,29622.037011765682,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Italy,3731.2201168852293,4726.358146744824,5969.727189221784,7512.9231502539005,9412.26401286127,11727.247273348514,14125.718327844637,16953.064278818143,20259.76742668065,24091.583871818395,28484.7185548649,33460.13177165687,39017.497488339955,45129.67372511094,51738.819240291676,58755.358223007286,66060.72657657064,73514.19068913194,80963.13030175102,88255.29351403716,95250.98951903539,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Latvia,93.27158591027981,113.08827367487075,136.58912331970686,164.2170718913422,196.361113887383,233.3329630008453,267.9561819594297,306.70788890939156,349.7800470037732,397.286180933995,449.23866654632104,505.5274931947733,565.903127222469,629.9663563073261,697.1677987661637,766.8190065945176,838.1157833148368,910.1726462681868,982.0656084930575,1052.879037071571,1121.7516197782202,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Lithuania,215.3724470252953,262.041644468491,317.6503891728344,383.35827776929574,460.22444709952805,549.1491730329122,633.3196160274194,728.0588198561162,833.9726248108499,951.4845150146964,1080.7725405952297,1221.707158134489,1373.7968893275827,1536.149903556665,1707.4597328130944,1886.0218780674147,2069.7848995079107,2256.4349908249587,2443.5078180737296,2628.5167139483783,2809.0833416028913,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Luxembourg,42.73441360595523,50.99455690109834,60.64096618466276,71.81859156366876,84.65210557172033,99.24253056991695,112.9089428220187,128.06198549980084,144.75470614044502,163.01261508924372,182.82705171405334,204.14920905864696,226.88554302593678,250.89532615383567,275.9910254248291,301.9419682012556,328.4814179798424,355.3167546229975,382.14201580789904,408.65169715013724,434.5545086680952,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Malta,25.71321213759668,30.620143118766972,36.340439330118365,42.958267431644344,50.546276024422184,59.16407251940883,673.0195161217056,763.0441853013567,861.937858222625,969.7415121779853,1086.2765747617248,1211.1138470797541,1343.5533179301437,1482.6192590100213,1627.0740194193172,1775.452139808837,1926.113959349437,2077.3151839137063,2227.2864579047673,2374.315377170669,2516.822979616726,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Poland,1759.7940687438413,2217.533765951224,2784.4562595754487,3480.888177775924,4327.761585605745,5345.433623248714,6326.782655689746,7472.2189302234965,8802.974339593795,10340.70214852277,12106.54018578179,14119.85593769843,16396.674393259527,18947.839877108334,21777.031207420274,24878.827794200166,28237.096701204653,31824.01339389065,35600.015454865454,39514.899897362404,43510.111073371925,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Portugal,808.5464923816597,1002.0337144029676,1237.6413612254844,1522.329450126276,1863.08363088473,2266.5789089918253,2657.396167184347,3107.5665669457253,3623.235265529492,4210.191601392434,4873.479384066715,5616.931238847561,6442.649360996817,7350.473268986783,8337.493960409516,9397.688614370452,10521.75472875198,11697.211770980512,12908.80929710898,14139.235458618421,15370.06736906659,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Romania,1082.9800607541288,1361.0319284587863,1704.573609759429,2125.6623928761223,2636.726076945454,3249.907728291392,3852.6837067758483,4553.6377648866055,5363.520874005948,6292.317571761773,7348.433588920687,8537.728320747732,9862.453736519723,11320.207199599827,12903.049443219887,14596.966035250924,16381.844399565849,18232.08654652109,20117.880147391075,22007.025140904097,23867.092908148963,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Slovakia,232.95856090259394,278.66643590631975,332.7323535239376,396.4194440348157,471.06890577895376,558.1245872000757,648.8401729471813,751.8454533093452,867.9954996127192,997.9460178321475,1142.068924952589,1300.3655170910981,1472.3864144313825,1657.1698054343228,1853.2104027813432,2058.470121731893,2270.437327844263,2486.2348285447742,2702.76874818219,2916.9028908568876,3125.6381864242867,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Slovenia,274.81407102094147,330.39876346440496,395.9430660977227,472.6673331046657,561.7012925670485,664.052103482391,761.7548280064397,871.2607530890134,993.2321894861988,1128.1473534027032,1276.237603002734,1437.4248735569586,1611.265492812871,1796.9077478446293,1993.0708974754891,2198.052380921803,2409.767555131881,2625.822528573361,2843.616084966273,3060.462189207075,3273.721153683392,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Spain,3331.512681103043,4241.68998775365,5379.555694257562,6789.300249501195,8516.247599077635,10603.636086455414,12594.67829037158,14925.987410517637,17642.4432810131,20789.757869909157,24412.37658128495,28550.66285641974,33237.37559318475,38493.570709483225,44324.22117526378,50714.0334904287,57624.101030199396,64990.11589412288,72722.79782997593,80710.95215671325,88827.15228450144,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,Sweden,535.838377925718,659.4397665086798,808.463878866191,986.5829932219028,1197.2459718560833,1443.4526251084524,1677.5540313927424,1943.3048507345418,2242.9043139880355,2578.0411196065,2949.6773854463286,3357.8263189380923,3801.34697318633,4277.78542705079,4783.294044028912,5312.656982044126,5859.439633663694,6416.26278360266,6975.181846682395,7528.1322914025495,8067.389410952048,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,The Netherlands,2404.2030541357954,3048.25785585796,3850.3902385824595,4840.776012734986,6050.418348360909,7509.132318368903,8931.335574692628,10589.867003663376,12511.016616569934,14719.086579007759,17234.30219697292,20070.327556019118,23231.55694543338,26710.477310387792,30485.512057214644,34519.82073638864,38761.49635590704,43145.44167609034,47596.925315539396,52036.4761099654,56385.46811134874,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,Non-EU Europe,Non-EU Europe,3570.9096622413035,4364.342032567355,5332.57652548771,6513.364446010463,7952.225157303582,9705.071453623506,11836.637363595404,14424.91453348877,17562.049136705773,21355.962049548496,25931.656849244482,29231.660279846714,34510.92050920725,40452.57498433468,47039.01431550631,54218.50614435313,61902.4657925347,69966.85573401133,78258.41591058682,86605.41955974705,94831.51768072373,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,North America,North America,106405.08295654586,130956.23326565386,161124.71703246585,198170.82326148672,243624.5066811456,299360.9404718787,367594.45475355285,450995.25692532264,552736.3422196149,676553.381976,826792.9636765159,937846.0947901588,1112386.4617217293,1308915.7777524788,1526495.5514513308,1762918.9737566006,2014656.0597639806,2276971.4444583426,2544229.264359542,2810353.9676343584,3069371.871852369,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,Latin America,Latin America,5722.443926388805,6884.531569120229,8280.655791920746,9957.046474531146,11968.649163197852,14382.39186736757,17274.07188682504,20734.28369513911,24868.961685359725,29801.144817106873,35672.54718089177,39659.56805251177,46311.8944137607,53780.076133954455,62066.067061410744,71140.22111431418,80936.57950171268,91350.87949362057,102242.27806176954,113439.29495778168,124749.7304924146,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,Asia-Pacific,Asia-Pacific,102667.93282416664,127816.57135247687,159073.01177056786,197891.24698080454,246054.97560151396,305766.8838676189,379662.5419917037,470941.759717805,583433.7615353428,721670.6188959053,890940.2821379551,1020488.0983970611,1219107.1862695566,1442699.7179247201,1689430.9686684306,1955769.6343768502,2236530.7429001727,2525187.0944012254,2814431.6990779177,3096898.194668437,3365893.638371859,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,Africa & Middle East,Africa & Middle East,15442.616477822081,19024.741912223457,23363.70838455098,28581.551987968698,34801.29735522088,42141.89279103362,50691.4199568756,60500.77896427395,71560.73461868988,83783.48057943449,96989.99220866307,103144.72124477795,118559.16508466685,135755.3273956576,154784.3884705575,175653.88866442768,198318.1256464537,222670.40605479776,248538.51802019935,275684.6958362903,303810.97225336503,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,EU Europe,EU Total,32033.334887459485,40388.828341180895,50754.81500642161,63510.18865054501,79044.6839343058,97734.79847513251,137700.182808894,160833.79610802702,187182.48572625726,217008.46306173538,250539.37180361943,259507.9183966828,329309.8342207598,374602.69174973614,423648.7791167949,476107.6642935322,531463.6172007611,589032.660521389,647988.7446920077,707408.0338788206,766326.6260123154,shipments
1,Robotics & Smart Machines,Drones,Hardware,Units,Rest of the world,Rest of the world,233808.98584716467,289046.4201320418,357174.66950499313,441114.03315080155,544401.6539583819,671357.1804515222,827059.1259525527,1017596.9938360295,1250161.8491957132,1533164.5883179952,1876327.4420532703,2130370.1427643565,2530875.6279989206,2981603.4741911455,3479815.989967236,4019701.224056546,4592343.973604854,5186146.6801419975,5787700.175430016,6382981.572656615,6958657.730650732,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Austria,4737.30715025313,5061.410009842069,5445.595310792551,5901.847309602533,6445.676003603107,7097.517771313567,8044.922889504809,9096.688990995019,10258.355936709604,11534.182660343196,12926.727216321107,14436.419180902001,16061.156506987289,17795.96615923824,19632.771868044158,21560.311250347226,23564.23690301346,25627.421439604987,27730.46585036887,29852.386680434443,31971.43429439737,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Belgium,8161.670905177306,8845.006284589806,9652.750493009704,10611.402233426774,11755.26354314466,13129.539009362956,15176.64548968988,17467.991664730427,20009.609882686073,22800.688546552014,25832.13999340641,29085.532395422004,32532.6160755009,36135.641745464025,39848.58251735557,43619.24034064398,47392.0653028858,51111.38014456751,54724.620411877404,58185.19744787139,61454.66789063541,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Bulgaria,2902.7255794242405,3072.7466191889075,3275.528534310198,3517.2625380459535,3805.976323292088,4152.263376441611,4683.376452694035,5260.905687538037,5883.591183047533,6548.83975837857,7252.639156148732,7989.556083251333,8752.833638944525,9534.593523767435,10326.135365306842,11118.311760422082,11901.946021838137,12668.252758953677,13409.220960128961,14117.925289496547,14788.7424113226,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Croatia,2406.0024297278815,2531.142207008535,2681.457377254115,2861.501725867894,3077.1950326434976,3336.3649342173794,3748.906927158158,4191.100053499414,4660.122954742179,5152.093497991836,5662.142451015846,6184.571193124531,6713.086881182955,7241.0966774066255,7762.03287331237,8269.675398477275,8758.438661124594,9223.595810078166,9661.423760237141,10069.264213158896,10445.50687015438,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Cyprus,1234.8038235013669,1278.7727018479775,1333.5908774987633,1400.94355328949,1483.0525999212734,1582.8872716958028,1729.1984691597058,1888.1845911150215,2060.781715165682,2247.964424284393,2450.7412834294323,2670.1488601220867,2907.244103622997,3163.094903433178,3438.768663603245,3735.3187570790396,4053.7687663862202,4395.094475495332,4760.20365440178,5149.91377369335,5564.927900875428,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Czechia,4140.61303003597,4414.83698666582,4740.220763568108,5126.857258846644,5587.811925830677,6140.303661917374,6989.611513651398,7918.519581045745,8924.41519204016,10001.993766112255,11143.107553954618,12336.817959297043,13569.683847434802,14826.288225258186,16089.969372159063,17343.687660844105,18570.93458960756,19756.582622137517,20887.585513932783,21953.465806426604,22946.5618805297,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Denmark,8852.340213604344,9641.904974526413,10575.513541583372,11684.465380627234,13009.305818878489,14603.498647905479,16986.66089517147,19666.309397826593,22649.545070163884,25934.25254578385,29507.170549336002,33342.530590653856,37401.60569258782,41633.444738777056,45976.916502335494,50363.96944713159,54723.77750634632,58987.25390954095,63091.3334451056,66982.47516859017,70619.00543572541,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Estonia,1007.9004947322828,1040.4831820431386,1081.6489658688804,1132.6777664893748,1195.2652916123911,1271.6856075380224,1398.652727615221,1531.752574588066,1670.0709938911532,1812.5172257832012,1957.8533647663323,2104.734572594343,2251.7575180816107,2397.5134580488016,2540.641752621854,2679.879549139433,2814.1038841277946,2942.3634383989356,3063.8984457250567,3178.1485740598537,3284.7497620443223,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Finland,2557.439268567184,2698.8456957250437,2868.03633077074,3070.152893379095,3311.8698054140737,3602.002602875144,4046.970006798562,4529.624651440869,5049.027515662892,5603.233122136608,6189.221945622213,6802.891044654842,7439.114282602745,8091.87706849152,8754.482075261116,9419.813176018954,10080.636593244124,10729.912701409932,11361.090295449621,11968.35780824921,12546.832321433723,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,France,25955.113281907787,28766.83576602216,32106.659865444144,36096.65197943771,40895.60277549429,46713.65189731529,55386.21789448893,65332.397744312664,76614.48340877454,89253.38759521309,103216.10422951197,118405.52049953076,134655.0241825811,151730.15183329873,169338.60886025062,187148.42804433574,204812.19168821373,221993.71465231513,238392.93291032565,253765.2199043985,267932.773499225,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Germany,23132.69084124905,25524.822584754325,28361.76006274941,31744.784771346956,35805.47929826331,40717.78184142227,47876.4994483123,56079.56861457878,65402.91148341791,75901.69709824122,87601.36232986186,100488.58284228978,114503.3976268233,129533.94602130217,145415.28439667568,161933.4011075183,178834.81910015788,195841.17658915443,212667.1511169555,229039.3458492453,244713.5344192557,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Greece,6976.329211342515,7541.349223327664,8209.278821756181,9001.807512626085,9947.004953980051,11081.854944399945,12769.837099255776,14654.929628252725,16742.06096757109,19030.92194531668,21514.87166694333,24180.10130444164,27005.22319408795,29961.432599565167,33013.33288264102,36120.425249259715,39239.156882464355,42325.32053096582,45336.53102891417,48234.489031791694,50986.783928851226,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Hungary,6490.61948319991,6991.458622969117,7583.737681295807,8286.43208115911,9124.09385599412,10129.066626709428,11621.362049351535,13282.63672524288,15117.17522995248,17125.099927432202,19301.50493984458,21635.77337646749,24111.201042316927,26705.038752508004,29389.029206554,32130.454352215686,34893.63401595278,37641.74164250184,40338.746343851366,42951.26707179541,45450.141046367375,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Ireland,5049.535397999305,5411.565368994015,5840.207327206969,6348.956954269391,6955.276454370276,7682.17021641735,8759.843972013325,9954.127814717369,11268.020098205478,12701.949961551974,14253.24743060008,15915.709105540216,17679.327057433788,19530.245032486295,21450.990205766622,23421.00034711173,25417.42852627828,27416.1668917899,29392.996141392046,31324.74626166899,33190.35219433107,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Italy,29572.565476401316,33383.295219681284,37842.472692051226,43101.369745885146,49355.156851829706,56860.31079491472,67319.25868365084,79403.52969116688,93253.47408147568,108981.02024787557,126654.32902225846,146281.52992001962,167795.49753739842,191042.25170846848,215775.8134043529,241661.9598265827,268292.1647678786,295207.2058988758,321927.8877607919,347988.67758980143,372969.34206450847,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Latvia,1727.2139837322798,1800.0495423057916,1889.1073560853526,1997.0897461786346,2127.533567538548,2285.1398024468795,2528.4803016121346,2789.824726140132,3068.8644770333412,3364.9390108510174,3677.009574462452,4003.647117748497,4343.037575184062,4693.0066816065355,5051.065010663108,5414.472130154495,5780.316874646126,6145.60901272387,6507.3763061066265,6862.76033540996,7209.10461064266,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Lithuania,2074.4743795985564,2175.565157772439,2297.5765092469765,2444.1993908454933,2620.2406334136717,2832.065135800243,3153.6139638075147,3501.761944342431,3876.500867267253,4277.319034892551,4703.142100095746,5152.29230208512,5622.472585634459,6110.7809998768735,6613.758756065846,7127.472491285568,7647.6279342303205,8169.708756451335,8689.131456595758,9201.405173336794,9702.284710493059,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Luxembourg,642.6764944099781,661.3440516009961,685.3246538040537,715.3754314669735,752.5053341261777,798.0730758197525,874.0740134839552,953.6062254790191,1036.1770279594023,1121.2004083687211,1208.0110589974254,1295.8836576193432,1384.0563331806377,1471.756766788506,1558.229057792511,1642.7593898957184,1724.6986806451625,1803.480761765455,1878.635151931002,1949.7940603069924,2016.693809693324,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Malta,378.5032084235193,388.255678003706,401.0513054910539,417.3023350224012,437.56199290404555,462.57896849761875,506.0355600516506,550.9563923525104,596.9463317014968,643.569508437858,690.3652446755851,736.866014504956,782.6159749899821,827.188525891909,870.2014924203608,911.3288497710797,950.3083547666275,986.9449337857251,1021.1101156293354,1052.7381323796105,1081.8195104532972,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Poland,13470.698517589408,14790.036352231089,16352.427582557046,18212.26619276337,20440.12939194558,23129.210399153348,27103.319613972515,31620.774871466932,36707.9116062636,42376.400916474675,48618.8448633794,55404.966497202695,62679.11607330012,70359.81178577419,78341.85158420057,86501.16336600487,94702.06300525706,102806.0874110942,110681.21461028379,118210.19267343925,125296.90526944636,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Portugal,5731.645445661805,6161.383589088049,6669.772881147253,7272.983553247566,7991.937185654976,8854.19399098877,10133.607762455254,11555.31702422986,13122.952974348827,14836.793201604029,16693.066043991097,18683.393159975934,20794.465142523182,23008.03796412821,25301.312505769787,27647.715805134874,30018.04670654151,32381.89100937421,34709.16516303746,36971.624667582204,39144.1796802384,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Romania,10954.138881174315,11955.127061570638,13139.05158751052,14545.967106495133,16227.778863242453,18252.9504771363,21285.366883451727,24701.25722652314,28509.670583588726,32707.24146815455,37275.5928280822,42179.54942756006,47366.63874372781,52768.25354727009,58302.62426818881,63879.43200717212,69405.559894617,74791.22884507249,79955.6754167575,84831.6345286891,89368.15253540376,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Slovakia,1431.3370671192818,1486.9998877453183,1555.6569060363513,1639.4020304451476,1740.9849321684724,1864.0693730772202,2067.8431207320514,2282.204457988785,2505.3583524169617,2735.1514887870176,2969.1453148906785,3204.7142809949064,3439.1614154313784,3669.840686828521,3894.2745166823947,4110.255584418031,4315.924524003876,4509.818674835,4690.890946409676,4858.501338684175,5012.38619289559,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Slovenia,1940.8410092804943,2029.0524082937852,2136.1435643937725,2265.3555329787496,2420.918683858996,2608.4441822816493,2906.84978299786,3225.3226565471355,3562.174479437363,3915.099452326902,4281.205712630129,4657.08875027895,5038.945193696981,5422.720175894838,5804.276800007626,6179.572963148877,6544.829683548406,6896.676360946921,7232.261793331427,7549.324531410334,7846.221304691955,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Spain,18704.038926797184,20597.29932861893,22841.20603031075,25515.05705565539,28721.81978277064,32597.54373703031,38238.023303240734,44689.123107347856,52009.27124839053,60241.43762074354,69406.47238222041,79496.37271590083,90468.33415021688,102240.6325379213,114691.4056065293,127661.17989865738,140959.49612358212,154375.28951454823,167689.9411930121,180691.34184504222,193187.0820234412,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,Sweden,3485.205513431002,3700.7780066781033,3957.232294448803,4262.445279157384,4626.621641844764,5063.218484910692,5733.259385430559,6463.671297596685,7252.673718802824,8096.62426380027,8989.90484272735,9924.93475853766,10892.332919423354,11881.234580977407,12879.747000645828,13875.50705993035,14856.287037438644,15810.58642743901,16728.150120858238,17600.3657709484,18420.512596398024,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,EU Europe,The Netherlands,11323.106563702273,12394.958704600938,13663.389281879534,15171.92060902873,16976.985489076098,19153.0573121009,22308.8787882666,25897.781572029573,29950.137491173668,34489.0409853495,39527.21489957626,45063.83894127823,51081.64999891513,57544.750092560884,64397.58655617615,71565.50786302536,78957.13084987867,86468.49394735138,93988.66445699126,101406.19036640598,108615.61614783364,shipments
2,Guidance and Controlled Traffic Farming (CTF) Technologies,Total,Hardware,Units,Non-EU Europe,Non-EU Europe,18084.393953118837,19657.838182513027,21517.976080934495,23726.61847698796,26363.8097984702,29535.070200751226,33378.02805500846,38073.67527198544,43862.43917279966,51067.09969924294,60125.84860708652,66625.72176086406,75717.5015759675,85799.84962351406,96912.37665718993,109077.91424220374,122298.18154170639,136549.7438980365,151780.70151786366,167908.58583997373,184819.91686938074,shipments
